SOURCEID,SAMPLEID,LONWGS84,LATWGS84,UHDICM,LHDICM,ORCDRC,BLD
Alterra_4336,4336_4,5.584908651,53.23792283,80,100,2.320185615,NA
Alterra_4347,4347_1,5.738249001,53.23442723,5,15,42.34338747,NA
Alterra_4347,4347_2,5.738249001,53.23442723,30,50,11.02088167,NA
Alterra_4347,4347_3,5.738249001,53.23442723,60,80,6.960556845,NA
Alterra_4348,4348_1,5.625117023,53.1960669,5,15,64.96519722,NA
Alterra_4348,4348_2,5.625117023,53.1960669,15,29,26.10208817,NA
Alterra_4348,4348_3,5.625117023,53.1960669,35,60,7.540603248,NA
Alterra_4349,4349_2,5.701597585,53.16794521,10,25,5.800464037,NA
Alterra_4349,4349_3,5.701597585,53.16794521,30,50,0,NA
Alterra_4349,4349_4,5.701597585,53.16794521,60,80,0,NA
Alterra_4349,4349_6,5.701597585,53.16794521,90,100,0,NA
Alterra_4349,4349_7,5.701597585,53.16794521,105,120,0,NA
Alterra_4349,4349_9,5.701597585,53.16794521,130,145,0,NA
Alterra_4352,4352_1,5.871720126,53.30404968,5,14,45.24361949,NA
Alterra_4352,4352_2,5.871720126,53.30404968,15,30,9.280742459,NA
Alterra_4352,4352_3,5.871720126,53.30404968,30,45,0,NA
Alterra_4352,4352_4,5.871720126,53.30404968,50,70,0,NA
Alterra_4352,4352_5,5.871720126,53.30404968,80,100,0,NA
Alterra_4357,4357_1,6.046532567,53.35668109,5,20,29.58236659,NA
Alterra_4357,4357_2,6.046532567,53.35668109,25,40,15.6612529,NA
Alterra_4357,4357_3,6.046532567,53.35668109,40,60,6.960556845,NA
Alterra_4361,4361_1,6.01971543,53.27433834,5,30,32.48259861,NA
Alterra_4361,4361_2,6.01971543,53.27433834,35,50,3.480278422,NA
Alterra_4361,4361_3,6.01971543,53.27433834,50,80,0,NA
Alterra_4361,4361_4,6.01971543,53.27433834,90,120,0,NA
Alterra_4362,4362_1,5.986595154,53.29113151,20,40,18.56148492,NA
Alterra_4362,4362_2,5.986595154,53.29113151,40,55,19.72157773,NA
Alterra_4362,4362_3,5.986595154,53.29113151,60,70,4.64037123,NA
Alterra_4362,4362_4,5.986595154,53.29113151,80,100,17.40139211,NA
Alterra_4366,4366_2,5.800302572,53.16935297,5,15,48.72389791,NA
Alterra_4366,4366_4,5.800302572,53.16935297,50,70,0,NA
Alterra_4366,4366_5,5.800302572,53.16935297,80,100,1.160092807,NA
Alterra_4366,4366_6,5.800302572,53.16935297,100,120,77.7262181,NA
Alterra_4367,4367_2,5.779865254,53.18303508,15,25,34.80278422,NA
Alterra_4367,4367_4,5.779865254,53.18303508,40,80,7.540603248,NA
Alterra_4367,4367_5,5.779865254,53.18303508,100,120,5.220417633,NA
Alterra_4367,4367_6,5.779865254,53.18303508,130,150,8.700696056,NA
Alterra_4402,4402_1,5.110140159,52.29775428,0,10,555.1044084,NA
Alterra_4402,4402_2,5.110140159,52.29775428,10,30,120.649652,NA
Alterra_4402,4402_3,5.110140159,52.29775428,30,60,131.0904872,NA
Alterra_4404,4404_1,5.104946648,52.30762851,10,30,385.7308585,NA
Alterra_4404,4404_2,5.104946648,52.30762851,30,60,222.737819,NA
Alterra_4406,4406_1,4.932491553,52.25226544,10,30,415.3132251,NA
Alterra_4406,4406_2,4.932491553,52.25226544,30,60,409.512761,NA
Alterra_4406,4406_3,4.932491553,52.25226544,60,100,430.974478,NA
Alterra_4407,4407_1,4.787632326,52.13432481,-1,0,560.324826,NA
Alterra_4407,4407_2,4.787632326,52.13432481,0,10,465.7772622,NA
Alterra_4407,4407_3,4.787632326,52.13432481,10,30,428.0742459,NA
Alterra_4407,4407_4,4.787632326,52.13432481,30,60,418.7935035,NA
Alterra_4407,4407_5,4.787632326,52.13432481,60,80,472.737819,NA
Alterra_4409,4409_1,5.861499682,51.40817206,0,10,534.8027842,NA
Alterra_4409,4409_2,5.861499682,51.40817206,10,30,567.8654292,NA
Alterra_4409,4409_2.1,5.861499682,51.40817206,30,60,573.6658933,NA
Alterra_4409,4409_3,5.861499682,51.40817206,60,100,575.9860789,NA
Alterra_4412,4412_1,5.901858428,51.41833802,0,10,507.5406032,NA
Alterra_4412,4412_2,5.901858428,51.41833802,10,30,546.4037123,NA
Alterra_4412,4412_3,5.901858428,51.41833802,30,60,558.0046404,NA
Alterra_4412,4412_4,5.901858428,51.41833802,60,100,567.8654292,NA
Alterra_4414,4414_1,6.48501281,53.17645094,0,10,423.4338747,NA
Alterra_4414,4414_2,6.48501281,53.17645094,10,30,433.2946636,NA
Alterra_4414,4414_3,6.48501281,53.17645094,30,60,457.6566125,NA
Alterra_4414,4414_4,6.48501281,53.17645094,60,100,389.2111369,NA
Alterra_4415,4415_1,6.510948203,52.84998684,0,10,90.48723898,NA
Alterra_4415,4415_2,6.510948203,52.84998684,10,30,82.94663573,NA
Alterra_4415,4415_3,6.510948203,52.84998684,30,60,255.800464,NA
Alterra_4415,4415_4,6.510948203,52.84998684,60,100,301.0440835,NA
Alterra_4416,4416_1,6.471664631,53.00178252,-4,0,559.1647332,NA
Alterra_4416,4416_2,6.471664631,53.00178252,0,10,540.0232019,NA
Alterra_4416,4416_3,6.471664631,53.00178252,10,30,551.6241299,NA
Alterra_4416,4416_4,6.471664631,53.00178252,30,60,504.6403712,NA
Alterra_4416,4416_5,6.471664631,53.00178252,60,100,548.1438515,NA
Alterra_4422,4422_1,4.911118709,51.57895284,-10,0,412.9930394,NA
Alterra_4422,4422_2,4.911118709,51.57895284,0,30,29.00232019,NA
Alterra_4426,4426_1,5.545271528,51.40004128,-4,0,449.5359629,NA
Alterra_4426,4426_2,5.545271528,51.40004128,0,10,26.10208817,NA
Alterra_4426,4426_3,5.545271528,51.40004128,10,30,15.0812065,NA
Alterra_4428,4428_1,6.108666365,51.58668321,-4,0,485.4988399,NA
Alterra_4428,4428_2,6.108666365,51.58668321,0,10,31.3225058,NA
Alterra_4428,4428_3,6.108666365,51.58668321,10,30,20.88167053,NA
Alterra_4429,4429_1,6.02171882,51.56022106,-3,0,198.9559165,NA
Alterra_4429,4429_2,6.02171882,51.56022106,0,10,26.68213457,NA
Alterra_4429,4429_3,6.02171882,51.56022106,10,30,13.34106729,NA
Alterra_4430,4430_1,5.63067564,51.24708508,-4,0,227.9582367,NA
Alterra_4430,4430_2,5.63067564,51.24708508,0,10,26.10208817,NA
Alterra_4430,4430_3,5.63067564,51.24708508,10,30,14.50116009,NA
Alterra_4432,4432_1,6.734096705,52.23736942,-13,-2,522.0417633,NA
Alterra_4432,4432_2,6.734096705,52.23736942,-2,0,309.1647332,NA
Alterra_4432,4432_3,6.734096705,52.23736942,0,30,22.04176334,NA
Alterra_4437,4437_1,6.215411647,51.90058508,-12,-3,519.1415313,NA
Alterra_4437,4437_2,6.215411647,51.90058508,-3,0,310.324826,NA
Alterra_4437,4437_3,6.215411647,51.90058508,0,10,24.36194896,NA
Alterra_4437,4437_4,6.215411647,51.90058508,10,30,12.18097448,NA
Alterra_4438,4438_1,5.618261302,51.62463588,-7,0,379.350348,NA
Alterra_4438,4438_2,5.618261302,51.62463588,0,10,26.10208817,NA
Alterra_4438,4438_3,5.618261302,51.62463588,10,30,22.62180974,NA
Alterra_4440,4440_1,5.226626936,52.11012335,-9,-1,441.9953596,NA
Alterra_4440,4440_2,5.226626936,52.11012335,-1,0,212.2969838,NA
Alterra_4440,4440_3,5.226626936,52.11012335,0,10,30.16241299,NA
Alterra_4440,4440_4,5.226626936,52.11012335,10,30,24.36194896,NA
Alterra_4440,4440_5,5.226626936,52.11012335,30,60,15.6612529,NA
Alterra_4440,4440_6,5.226626936,52.11012335,60,100,12.76102088,NA
Alterra_4442,4442_1,5.21178234,52.17301797,-11,-3,456.4965197,NA
Alterra_4442,4442_2,5.21178234,52.17301797,-3,0,399.0719258,NA
Alterra_4442,4442_3,5.21178234,52.17301797,0,30,48.14385151,NA
Alterra_4449,4449_1,5.812713696,52.9637979,5,35,33.64269142,NA
Alterra_4449,4449_2,5.812713696,52.9637979,40,60,5.800464037,NA
Alterra_4449,4449_3,5.812713696,52.9637979,70,100,1.740139211,NA
Alterra_4451,4451_1,5.811634448,53.00576777,0,20,190.8352668,NA
Alterra_4451,4451_2,5.811634448,53.00576777,20,40,520.8816705,NA
Alterra_4451,4451_3,5.811634448,53.00576777,40,55,530.162413,NA
Alterra_4451,4451_4,5.811634448,53.00576777,70,90,531.9025522,NA
Alterra_4453,4453_1,5.97772239,52.93838338,5,32,26.10208817,NA
Alterra_4453,4453_2,5.97772239,52.93838338,32,44,6.960556845,NA
Alterra_4453,4453_4,5.97772239,52.93838338,52,66,20.30162413,NA
Alterra_4453,4453_6,5.97772239,52.93838338,85,115,3.480278422,NA
Alterra_4460,4460_1,6.280065504,53.10221836,0,20,33.64269142,NA
Alterra_4460,4460_2,6.280065504,53.10221836,20,29,15.0812065,NA
Alterra_4460,4460_3,6.280065504,53.10221836,29,55,4.64037123,NA
Alterra_4460,4460_4,6.280065504,53.10221836,55,80,3.480278422,NA
Alterra_4460,4460_5,6.280065504,53.10221836,80,120,3.480278422,NA
Alterra_4465,4465_1,5.772586368,53.12155075,5,15,46.9837587,NA
Alterra_4465,4465_2,5.772586368,53.12155075,30,50,9.280742459,NA
Alterra_4465,4465_3,5.772586368,53.12155075,80,100,9.280742459,NA
Alterra_4468,4468_1,5.817519287,53.0735473,5,20,46.4037123,NA
Alterra_4468,4468_2,5.817519287,53.0735473,20,40,0.580046404,NA
Alterra_4468,4468_3,5.817519287,53.0735473,60,80,1.740139211,NA
Alterra_4474,4474_1,6.027160128,53.11417091,2,25,26.10208817,NA
Alterra_4474,4474_2,6.027160128,53.11417091,27,40,7.540603248,NA
Alterra_4474,4474_3,6.027160128,53.11417091,50,80,1.160092807,NA
Alterra_4474,4474_4,6.027160128,53.11417091,80,120,0,NA
Alterra_4479,4479_1,5.534463175,53.15838287,5,18,43.50348028,NA
Alterra_4479,4479_2,5.534463175,53.15838287,20,35,16.82134571,NA
Alterra_4479,4479_3,5.534463175,53.15838287,40,55,7.540603248,NA
Alterra_4479,4479_4,5.534463175,53.15838287,60,80,4.060324826,NA
Alterra_4480,4480_1,5.507262712,53.05359306,5,12,38.86310905,NA
Alterra_4480,4480_3,5.507262712,53.05359306,20,40,12.76102088,NA
Alterra_4480,4480_4,5.507262712,53.05359306,60,80,4.060324826,NA
Alterra_4482,4482_1,5.706390286,53.07771435,5,15,73.66589327,NA
Alterra_4482,4482_2,5.706390286,53.07771435,15,30,38.28306265,NA
Alterra_4482,4482_3,5.706390286,53.07771435,40,50,12.18097448,NA
Alterra_4483,4483_2,5.735199369,53.13469473,5,15,6.960556845,NA
Alterra_4483,4483_3,5.735199369,53.13469473,20,35,35.96287703,NA
Alterra_4483,4483_4,5.735199369,53.13469473,40,60,9.860788863,NA
Alterra_4483,4483_5,5.735199369,53.13469473,75,90,7.540603248,NA
Alterra_4483,4483_6,5.735199369,53.13469473,120,135,12.76102088,NA
Alterra_4483,4483_7,5.735199369,53.13469473,135,150,8.120649652,NA
Alterra_4484,4484_1,5.660515903,53.13870739,5,15,70.18561485,NA
Alterra_4484,4484_3,5.660515903,53.13870739,25,40,20.30162413,NA
Alterra_4484,4484_4,5.660515903,53.13870739,70,80,4.64037123,NA
Alterra_4484,4484_5,5.660515903,53.13870739,105,125,2.320185615,NA
Alterra_4484,4484_6,5.660515903,53.13870739,135,150,2.900232019,NA
Alterra_4487,4487_1,5.52032398,53.00878362,5,13,67.86542923,NA
Alterra_4487,4487_2,5.52032398,53.00878362,20,40,21.46171694,NA
Alterra_4487,4487_3,5.52032398,53.00878362,45,55,15.6612529,NA
Alterra_4490,4490_1,5.611246233,53.0458053,5,15,64.38515081,NA
Alterra_4490,4490_3,5.611246233,53.0458053,20,40,16.82134571,NA
Alterra_4490,4490_4,5.611246233,53.0458053,40,60,9.860788863,NA
Alterra_4490,4490_5,5.611246233,53.0458053,90,115,8.120649652,NA
Alterra_4490,4490_6,5.611246233,53.0458053,120,140,18.56148492,NA
Alterra_4491,4491_1,5.746280897,52.93921371,5,25,19.14153132,NA
Alterra_4491,4491_2,5.746280897,52.93921371,35,45,4.64037123,NA
Alterra_4491,4491_3,5.746280897,52.93921371,55,80,0.580046404,NA
Alterra_4492,4492_2,5.811743311,53.15421683,10,20,37.12296984,NA
Alterra_4492,4492_3,5.811743311,53.15421683,30,50,9.280742459,NA
Alterra_4492,4492_4,5.811743311,53.15421683,60,75,6.380510441,NA
Alterra_4492,4492_5,5.811743311,53.15421683,90,110,6.960556845,NA
Alterra_4493,4493_3,5.409593271,52.94020104,30,40,14.50116009,NA
Alterra_4493,4493_4,5.409593271,52.94020104,50,75,5.220417633,NA
Alterra_4493,4493_5,5.409593271,52.94020104,75,90,6.380510441,NA
Alterra_4493,4493_6,5.409593271,52.94020104,90,110,9.280742459,NA
Alterra_4493,4493_8,5.409593271,52.94020104,120,140,9.280742459,NA
Alterra_4496,4496_1,5.449057712,53.02465736,5,10,62.0649652,NA
Alterra_4496,4496_2,5.449057712,53.02465736,10,20,28.42227378,NA
Alterra_4496,4496_3,5.449057712,53.02465736,25,40,12.76102088,NA
Alterra_4496,4496_4,5.449057712,53.02465736,55,70,16.82134571,NA
Alterra_4498,4498_1,5.488763613,53.11471453,0,30,9.280742459,NA
Alterra_4498,4498_2,5.488763613,53.11471453,37,52,3.480278422,NA
Alterra_4498,4498_3,5.488763613,53.11471453,52,75,1.740139211,NA
Alterra_4498,4498_6,5.488763613,53.11471453,102,120,5.800464037,NA
Alterra_4499,4499_1,5.568591969,53.09732233,6,15,55.68445476,NA
Alterra_4499,4499_2,5.568591969,53.09732233,20,40,27.26218097,NA
Alterra_4499,4499_3,5.568591969,53.09732233,40,60,7.540603248,NA
Alterra_4504,4504_1,5.608441912,53.15386607,5,15,53.36426914,NA
Alterra_4504,4504_3,5.608441912,53.15386607,20,40,16.2412993,NA
Alterra_4504,4504_4,5.608441912,53.15386607,40,55,7.540603248,NA
Alterra_4504,4504_5,5.608441912,53.15386607,70,100,3.480278422,NA
Alterra_4504,4504_6,5.608441912,53.15386607,130,150,4.64037123,NA
Alterra_4508,4508_1,4.808668019,53.04461768,5,25,23.20185615,NA
Alterra_4508,4508_2,4.808668019,53.04461768,40,60,11.02088167,NA
Alterra_4508,4508_3,4.808668019,53.04461768,70,90,1.160092807,NA
Alterra_4516,4516_1,5.449907694,53.09712893,0,30,15.0812065,NA
Alterra_4516,4516_2,5.449907694,53.09712893,40,60,9.280742459,NA
Alterra_4516,4516_3,5.449907694,53.09712893,70,100,5.220417633,NA
Alterra_4517,4517_2,5.45298816,53.1594438,6,22,59.16473318,NA
Alterra_4517,4517_3,5.45298816,53.1594438,30,50,6.960556845,NA
Alterra_4517,4517_4,5.45298816,53.1594438,55,80,5.800464037,NA
Alterra_4520,4520_1,7.157207968,53.19043107,15,20,27.84222738,NA
Alterra_4520,4520_2,7.157207968,53.19043107,27,32,22.62180974,NA
Alterra_4520,4520_3,7.157207968,53.19043107,38,43,12.76102088,NA
Alterra_4520,4520_4,7.157207968,53.19043107,58,63,11.02088167,NA
Alterra_4520,4520_5,7.157207968,53.19043107,87,92,17.40139211,NA
Alterra_4520,4520_6,7.157207968,53.19043107,113,118,403.712297,NA
Alterra_4522,4522_1,4.757024965,53.08412096,15,20,4.060324826,NA
Alterra_4522,4522_2,4.757024965,53.08412096,35,50,1.740139211,NA
Alterra_4522,4522_3,4.757024965,53.08412096,75,80,1.160092807,NA
Alterra_4522,4522_4,4.757024965,53.08412096,100,110,0.580046404,NA
Alterra_4544,4544_1,6.737982374,53.21835218,0,20,204.7563805,NA
Alterra_4544,4544_2,6.737982374,53.21835218,20,40,399.6519722,NA
Alterra_4544,4544_3,6.737982374,53.21835218,50,65,37.70301624,NA
Alterra_4544,4544_5,6.737982374,53.21835218,90,110,4.64037123,NA
Alterra_4550,4550_1,6.924704655,53.21871098,10,20,12.76102088,NA
Alterra_4550,4550_2,6.924704655,53.21871098,32,40,5.220417633,NA
Alterra_4550,4550_3,6.924704655,53.21871098,45,64,5.800464037,NA
Alterra_4550,4550_4,6.924704655,53.21871098,80,86,0,NA
Alterra_4550,4550_5,6.924704655,53.21871098,108,114,8.700696056,NA
Alterra_4550,4550_6,6.924704655,53.21871098,140,146,22.04176334,NA
Alterra_4550,4550_7,6.924704655,53.21871098,165,171,26.10208817,NA
Alterra_4550,4550_8,6.924704655,53.21871098,196,202,27.26218097,NA
Alterra_4563,4563_1,6.225656975,52.44879867,-12,0,467.5174014,NA
Alterra_4563,4563_2,6.225656975,52.44879867,0,10,30.7424594,NA
Alterra_4563,4563_3,6.225656975,52.44879867,10,30,23.78190255,NA
Alterra_4565,4565_1,6.004399165,52.40521938,-3,0,272.0417633,NA
Alterra_4565,4565_2,6.004399165,52.40521938,0,10,33.06264501,NA
Alterra_4565,4565_3,6.004399165,52.40521938,10,30,28.42227378,NA
Alterra_4567,4567_1,6.887118672,52.4332823,-9,-1,361.9489559,NA
Alterra_4567,4567_2,6.887118672,52.4332823,-1,0,321.3457077,NA
Alterra_4567,4567_3,6.887118672,52.4332823,0,10,26.10208817,NA
Alterra_4567,4567_4,6.887118672,52.4332823,10,30,13.34106729,NA
Alterra_4568,4568_1,6.370139623,52.33084269,-8,-3,384.5707657,NA
Alterra_4568,4568_2,6.370139623,52.33084269,-3,0,230.2784223,NA
Alterra_4568,4568_3,6.370139623,52.33084269,0,10,15.6612529,NA
Alterra_4568,4568_4,6.370139623,52.33084269,10,30,27.26218097,NA
Alterra_4570,4570_1,6.44433766,52.36615582,-7,0,388.0510441,NA
Alterra_4570,4570_2,6.44433766,52.36615582,0,10,33.64269142,NA
Alterra_4570,4570_3,6.44433766,52.36615582,10,30,22.04176334,NA
Alterra_4572,4572_1,5.503939263,52.0921985,-6,0,348.0278422,NA
Alterra_4572,4572_2,5.503939263,52.0921985,0,10,27.26218097,NA
Alterra_4572,4572_3,5.503939263,52.0921985,10,30,14.50116009,NA
Alterra_4580,4580_1,6.190689546,52.95232797,-16,-6,486.6589327,NA
Alterra_4580,4580_2,6.190689546,52.95232797,-6,0,298.1438515,NA
Alterra_4580,4580_3,6.190689546,52.95232797,0,10,31.3225058,NA
Alterra_4580,4580_4,6.190689546,52.95232797,10,30,29.58236659,NA
Alterra_4581,4581_1,6.026896252,52.94433083,-5,0,370.0696056,NA
Alterra_4581,4581_2,6.026896252,52.94433083,0,10,15.6612529,NA
Alterra_4581,4581_3,6.026896252,52.94433083,10,30,12.76102088,NA
Alterra_4585,4585_1,6.432823703,53.12120167,-7,0,524.361949,NA
Alterra_4585,4585_2,6.432823703,53.12120167,0,10,63.80510441,NA
Alterra_4585,4585_3,6.432823703,53.12120167,10,30,38.86310905,NA
Alterra_4587,4587_1,5.565472082,52.88300626,-8,-1,374.7099768,NA
Alterra_4587,4587_2,5.565472082,52.88300626,-1,0,194.3155452,NA
Alterra_4587,4587_3,5.565472082,52.88300626,0,10,22.62180974,NA
Alterra_4587,4587_4,5.565472082,52.88300626,10,30,15.6612529,NA
Alterra_4588,4588_1,6.87099202,52.82897355,-9,0,419.3735499,NA
Alterra_4588,4588_2,6.87099202,52.82897355,0,10,44.08352668,NA
Alterra_4588,4588_3,6.87099202,52.82897355,10,30,29.58236659,NA
Alterra_4593,4593_1,6.282912157,53.09545732,-9,0,517.4013921,NA
Alterra_4593,4593_2,6.282912157,53.09545732,0,10,487.2389791,NA
Alterra_4593,4593_3,6.282912157,53.09545732,10,30,502.900232,NA
Alterra_4600,4600_1,6.756262342,52.95617227,-7,0,486.0788863,NA
Alterra_4600,4600_2,6.756262342,52.95617227,0,10,39.44315545,NA
Alterra_4600,4600_3,6.756262342,52.95617227,10,30,37.12296984,NA
Alterra_4602,4602_1,7.162279415,53.05868574,-5,0,347.4477958,NA
Alterra_4602,4602_2,7.162279415,53.05868574,0,10,88.74709977,NA
Alterra_4602,4602_3,7.162279415,53.05868574,10,30,174.5939675,NA
Alterra_4603,4603_1,7.127422998,52.9333656,-8,0,405.4524362,NA
Alterra_4603,4603_2,7.127422998,52.9333656,0,0,348.6078886,NA
Alterra_4603,4603_3,7.127422998,52.9333656,0,30,37.12296984,NA
Alterra_4605,4605_1,5.802216214,52.78356399,-7,0,308.0046404,NA
Alterra_4605,4605_2,5.802216214,52.78356399,0,10,9.280742459,NA
Alterra_4605,4605_3,5.802216214,52.78356399,10,30,5.800464037,NA
Alterra_4606,4606_1,6.145273953,52.90769137,-2,0,280.7424594,NA
Alterra_4606,4606_2,6.145273953,52.90769137,0,10,40.02320186,NA
Alterra_4606,4606_3,6.145273953,52.90769137,10,30,34.80278422,NA
Alterra_4608,4608_1,6.323814908,52.91541093,-4,0,277.262181,NA
Alterra_4608,4608_2,6.323814908,52.91541093,0,10,16.82134571,NA
Alterra_4608,4608_3,6.323814908,52.91541093,10,30,8.120649652,NA
Alterra_4609,4609_1,6.337896548,52.87935174,-6,0,267.9814385,NA
Alterra_4609,4609_2,6.337896548,52.87935174,0,10,23.20185615,NA
Alterra_4609,4609_3,6.337896548,52.87935174,10,30,9.280742459,NA
Alterra_4609,4609_4,6.337896548,52.87935174,30,60,5.220417633,NA
Alterra_4609,4609_5,6.337896548,52.87935174,60,100,8.700696056,NA
Alterra_4612,4612_1,6.455395562,52.8244343,-7,-1,392.1113689,NA
Alterra_4612,4612_2,6.455395562,52.8244343,-1,0,288.2830626,NA
Alterra_4612,4612_3,6.455395562,52.8244343,0,10,64.96519722,NA
Alterra_4612,4612_4,6.455395562,52.8244343,10,30,31.3225058,NA
Alterra_4619,4619_1,6.677620319,52.81324821,-9,0,473.8979118,NA
Alterra_4619,4619_2,6.677620319,52.81324821,0,30,29.58236659,NA
Alterra_4620,4620_1,6.477011948,52.50068183,-5,0,326.5661253,NA
Alterra_4620,4620_3,6.477011948,52.50068183,0,30,5.800464037,NA
Alterra_4621,4621_1,6.551818383,52.5449112,-9,0,461.7169374,NA
Alterra_4621,4621_2,6.551818383,52.5449112,0,30,9.280742459,NA
Alterra_4621,4621_3,6.551818383,52.5449112,30,60,3.480278422,NA
Alterra_4621,4621_4,6.551818383,52.5449112,60,100,3.480278422,NA
Alterra_4672,4672_1,6.384060265,52.11761099,0,10,23.20185615,NA
Alterra_4672,4672_2,6.384060265,52.11761099,10,25,12.76102088,NA
Alterra_4672,4672_4,6.384060265,52.11761099,50,70,6.960556845,NA
Alterra_4720,4720_2,5.538213133,51.43825263,5,13,77.7262181,NA
Alterra_4732,4732_1,5.223874721,52.06428054,0,10,36.54292343,NA
Alterra_4732,4732_2,5.223874721,52.06428054,30,60,10.44083527,NA
Alterra_4732,4732_4,5.223874721,52.06428054,60,100,6.380510441,NA
Alterra_4733,4733_1,5.695454983,51.93276197,0,10,33.64269142,NA
Alterra_4733,4733_2,5.695454983,51.93276197,10,30,17.98143852,NA
Alterra_4733,4733_3,5.695454983,51.93276197,30,60,13.92111369,NA
Alterra_4733,4733_4,5.695454983,51.93276197,60,100,9.280742459,NA
Alterra_4734,4734_1,5.275490138,51.83334351,0,10,39.44315545,NA
Alterra_4734,4734_2,5.275490138,51.83334351,10,30,30.7424594,NA
Alterra_4734,4734_3,5.275490138,51.83334351,30,60,20.30162413,NA
Alterra_4734,4734_4,5.275490138,51.83334351,60,100,13.34106729,NA
Alterra_4737,4737_1,6.42294695,52.07871436,-1,0,254.0603248,NA
Alterra_4737,4737_3,6.42294695,52.07871436,0,30,17.98143852,NA
Alterra_4740,4740_1,6.72492375,51.93184461,-6,0,428.6542923,NA
Alterra_4740,4740_2,6.72492375,51.93184461,0,10,51.04408353,NA
Alterra_4740,4740_3,6.72492375,51.93184461,10,30,18.56148492,NA
Alterra_4741,4741_2,5.127259636,51.62457596,-1,0,263.3410673,NA
Alterra_4741,4741_3,5.127259636,51.62457596,0,30,14.50116009,NA
Alterra_4742,4742_2,5.37276877,51.59789783,-1,0,233.7587007,NA
Alterra_4742,4742_3,5.37276877,51.59789783,0,10,30.7424594,NA
Alterra_4742,4742_4,5.37276877,51.59789783,10,30,17.40139211,NA
Alterra_4743,4743_2,5.793083749,51.79494256,-1,0,387.4709977,NA
Alterra_4743,4743_3,5.793083749,51.79494256,0,30,14.50116009,NA
Alterra_4744,4744_1,4.752934869,51.54224652,-1,0,214.6171694,NA
Alterra_4744,4744_2,4.752934869,51.54224652,0,10,26.10208817,NA
Alterra_4744,4744_3,4.752934869,51.54224652,10,30,17.98143852,NA
Alterra_4751,4751_1,6.120191581,51.40683243,-1,0,218.6774942,NA
Alterra_4751,4751_2,6.120191581,51.40683243,0,10,22.04176334,NA
Alterra_4751,4751_3,6.120191581,51.40683243,10,30,10.44083527,NA
Alterra_4752,4752_1,5.243782206,51.31017335,-3,0,77.7262181,NA
Alterra_4752,4752_2,5.243782206,51.31017335,0,30,31.9025522,NA
Alterra_4753,4753_1,5.258225245,51.2742352,-4,0,370.649652,NA
Alterra_4753,4753_2,5.258225245,51.2742352,0,10,12.18097448,NA
Alterra_4753,4753_3,5.258225245,51.2742352,10,30,11.02088167,NA
Alterra_4768,4768_1,6.378986491,52.72623403,-5,0,501.1600928,NA
Alterra_4768,4768_2,6.378986491,52.72623403,0,10,55.68445476,NA
Alterra_4768,4768_3,6.378986491,52.72623403,10,30,37.70301624,NA
Alterra_4770,4770_1,6.843420113,52.89222813,-3,0,369.4895592,NA
Alterra_4770,4770_2,6.843420113,52.89222813,0,10,34.80278422,NA
Alterra_4770,4770_3,6.843420113,52.89222813,10,30,29.00232019,NA
Alterra_4774,4774_1,6.753701451,52.39894215,-1,0,261.0208817,NA
Alterra_4774,4774_2,6.753701451,52.39894215,0,10,21.46171694,NA
Alterra_4774,4774_3,6.753701451,52.39894215,10,30,14.50116009,NA
Alterra_4775,4775_1,6.885293928,52.37937231,-3,0,127.0301624,NA
Alterra_4775,4775_2,6.885293928,52.37937231,0,10,38.86310905,NA
Alterra_4775,4775_3,6.885293928,52.37937231,10,30,14.50116009,NA
Alterra_4780,4780_1,5.344107397,51.38216335,-6,0,486.0788863,NA
Alterra_4780,4780_2,5.344107397,51.38216335,0,10,27.26218097,NA
Alterra_4780,4780_3,5.344107397,51.38216335,10,30,19.14153132,NA
Alterra_4783,4783_1,6.01191519,51.21420029,0,10,27.26218097,NA
Alterra_4783,4783_2,6.01191519,51.21420029,30,60,22.04176334,NA
Alterra_4783,4783_3,6.01191519,51.21420029,60,100,15.0812065,NA
Alterra_4784,4784_1,5.99316518,51.14912939,10,30,26.10208817,NA
Alterra_4784,4784_2,5.99316518,51.14912939,30,60,9.860788863,NA
Alterra_4784,4784_4,5.99316518,51.14912939,60,100,6.380510441,NA
Alterra_4785,4785_1,5.358816626,51.98484535,10,30,20.88167053,NA
Alterra_4785,4785_2,5.358816626,51.98484535,30,60,11.60092807,NA
Alterra_4785,4785_4,5.358816626,51.98484535,60,100,9.280742459,NA
Alterra_4786,4786_1,5.043257234,51.84682507,0,10,42.34338747,NA
Alterra_4786,4786_2,5.043257234,51.84682507,10,30,30.7424594,NA
Alterra_4786,4786_3,5.043257234,51.84682507,30,60,22.62180974,NA
Alterra_4786,4786_4,5.043257234,51.84682507,60,100,26.10208817,NA
Alterra_4788,4788_1,5.436706814,51.99382641,0,10,26.68213457,NA
Alterra_4788,4788_2,5.436706814,51.99382641,10,30,15.6612529,NA
Alterra_4788,4788_3,5.436706814,51.99382641,30,60,9.860788863,NA
Alterra_4788,4788_4,5.436706814,51.99382641,60,100,11.02088167,NA
Alterra_4789,4789_1,5.265066719,51.93220447,0,10,6.380510441,NA
Alterra_4789,4789_2,5.265066719,51.93220447,10,30,42.34338747,NA
Alterra_4789,4789_3,5.265066719,51.93220447,30,60,26.10208817,NA
Alterra_4789,4789_4,5.265066719,51.93220447,60,100,53.94431555,NA
